username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
amrightnow;2016-11-05 08:27;11;6;"Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 pic.twitter.com/QOcMB61J0H";;;#realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016;"794878752639647744";https://twitter.com/amrightnow/status/794878752639647744
skye3312;2016-11-05 08:26;0;1;"He truly is for us ALL... Every American...we must be unified together. #makeamericagreatagain #draintheswamp https:// twitter.com/always_trump/s tatus/794680287020142600 …";;;#makeamericagreatagain #draintheswamp;"794878572385144832";https://twitter.com/skye3312/status/794878572385144832
KoloskiSandy;2016-11-05 08:26;2;4;"Hilary Clinton does not Support or Care about America's Vote Donald Trump #makeamericagreatagain The People's President https:// twitter.com/Jaxsaxman/stat us/794865263921401856 …";;;#makeamericagreatagain;"794878553099825152";https://twitter.com/KoloskiSandy/status/794878553099825152
conservtivegurl;2016-11-05 08:26;1;0;"Why America Is No Longer Great #MakeAmericaGreatAgain #VoteTrumpPence #tcot #ccot #tiot http:// ln.is/townhall.com/c olumni/fYHus …";;;#MakeAmericaGreatAgain #VoteTrumpPence #tcot #ccot #tiot;"794878518878437377";https://twitter.com/conservtivegurl/status/794878518878437377
esd70;2016-11-05 08:26;0;0;"@realDonaldTrump Did you see Obama trying to link you to the KKK yesterday? Obama and Hillary are so desperate!! #MakeAmericaGreatAgain";;@realDonaldTrump;#MakeAmericaGreatAgain;"794878484522946560";https://twitter.com/esd70/status/794878484522946560
Terryisawalker;2016-11-05 08:25;0;0;"Isn't it about time this whole mess of Clinton lies/corruption is done? Isn't it about time we started rebuilding? #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"794878316763353088";https://twitter.com/Terryisawalker/status/794878316763353088
LaxVigilante;2016-11-05 08:24;1;3;"EPIC HISTORIC AMAZING TIMES! #BeMonumental #MakeAmericaGreatAgain pic.twitter.com/aNzH1qhn0b";;;#BeMonumental #MakeAmericaGreatAgain;"794877966677381120";https://twitter.com/LaxVigilante/status/794877966677381120
John_Frank1954;2016-11-05 08:24;0;2;"Let's help make it happen. #AmericaFirst #MakeAmericaGreatAgain #TrumpPence16 https:// twitter.com/SarahPalinUSA/ status/794857911533137920 …";;;#AmericaFirst #MakeAmericaGreatAgain #TrumpPence16;"794877938067972097";https://twitter.com/John_Frank1954/status/794877938067972097
BabyGirl_4Trump;2016-11-05 08:23;6;4;"#MAGA #MakeAmericaGreatAgain #HillaryIndictment #TrumpPence16 #DrainTheSwamp #LockHerUP #HillarysEmails #SpiritCooking #NC #FL hkgj https:// twitter.com/CNN/status/794 724398154600448 …";;;#MAGA #MakeAmericaGreatAgain #HillaryIndictment #TrumpPence16 #DrainTheSwamp #LockHerUP #HillarysEmails #SpiritCooking #NC #FL;"794877859894591489";https://twitter.com/BabyGirl_4Trump/status/794877859894591489
wwjzd1;2016-11-05 08:22;0;0;"Will Ferrell is funny and you're still a criminal @HillaryClinton #MAGA #MakeAmericaGreatAgain #VoteTrump #TrumpPence16 #Elections2016 https:// twitter.com/hillaryclinton /status/794559273833377792 …";;@HillaryClinton;#MAGA #MakeAmericaGreatAgain #VoteTrump #TrumpPence16 #Elections2016;"794877490430967808";https://twitter.com/wwjzd1/status/794877490430967808
