username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Jsizzle_1;2016-11-21 17:33;1;0;"#ItsNotAFamilyGatheringUntil someone shouts #MakeAmericaGreatAgain and the rest of the family protests and shuts down my driveway.";;;#ItsNotAFamilyGatheringUntil #MakeAmericaGreatAgain;"800829452229820416";https://twitter.com/Jsizzle_1/status/800829452229820416
kanerace;2016-11-21 17:32;0;1;"#Hamilton #MakeAmericaGreatAgain #triggerwarning #trump pic.twitter.com/8ae4SR8AWN";;;#Hamilton #MakeAmericaGreatAgain #triggerwarning #trump;"800829307106967558";https://twitter.com/kanerace/status/800829307106967558
FluffyMcduff;2016-11-21 17:32;0;1;"WOOT! Good job #MAGA heads you figured out how to anally fuck yourself. #MakeAmericaGreatAgain indeed. #NotMyPresident #mondaymotivation https:// twitter.com/TheBaxterBean/ status/800763803336056833 …";;;#MAGA #MakeAmericaGreatAgain #NotMyPresident #mondaymotivation;"800829181080715265";https://twitter.com/FluffyMcduff/status/800829181080715265
Jsizzle_1;2016-11-21 17:31;0;0;"Protecting Trump didn't cost anything... stopping crybabies does. #MakeAmericaGreatAgain @realDonaldTrump https:// twitter.com/trdeghett/stat us/800825457440538624 …";;@realDonaldTrump;#MakeAmericaGreatAgain;"800829030916243457";https://twitter.com/Jsizzle_1/status/800829030916243457
a_stille;2016-11-21 17:31;0;1;"Fire workers, hire racists, #MakeAmericaGreatAgain , Trump's First Moves #OccupyAmerica http:// wpo.st/NPuF2";;;#MakeAmericaGreatAgain #OccupyAmerica;"800828903321464832";https://twitter.com/a_stille/status/800828903321464832
amrightnow;2016-11-21 17:30;1;0;"Americans it’s time to changes the sheets #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain pic.twitter.com/iQVVauaxV4";;;#realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain;"800828742314717185";https://twitter.com/amrightnow/status/800828742314717185
FRANK_J_MILES;2016-11-21 17:30;0;0;"#MakeAmericaGreatAgain pic.twitter.com/KQEdrFXo4o";;;#MakeAmericaGreatAgain;"800828647372267520";https://twitter.com/FRANK_J_MILES/status/800828647372267520
donmike4prez16;2016-11-21 17:27;1;0;"The Nastiness Sweeping Our Nation... #MakeAmericaGreatAgain #DrainTheSwamp #http:// jerrydelcolliano.com/the-nastiness- sweeping-our-nation/ … via @jdelcolliano";;@jdelcolliano;#MakeAmericaGreatAgain #DrainTheSwamp #http;"800827961129762820";https://twitter.com/donmike4prez16/status/800827961129762820
donmackeen;2016-11-21 17:27;3;2;"How are you gonna #MakeAmericaGreatAgain if the guy making the promises has a track record like this? https:// youtu.be/oiESKOFsdvk";;;#MakeAmericaGreatAgain;"800827958101426177";https://twitter.com/donmackeen/status/800827958101426177
jakesgotcars;2016-11-21 17:26;2;6;"@Varneyco @veganvecoh I am opening a fruit stand outside of @HamiltonMusical #MakeAmericaGreatAgain #MakeTheatersSafeAgain @BrandonVDixon pic.twitter.com/KbnKTNqNKR";;@Varneyco @veganvecoh @HamiltonMusical @BrandonVDixon;#MakeAmericaGreatAgain #MakeTheatersSafeAgain;"800827787753979904";https://twitter.com/jakesgotcars/status/800827787753979904
robbyb68;2016-11-21 17:26;0;2;"#MakeAmericaGreatAgain https:// twitter.com/SportsCenter/s tatus/800794892335280132 …";;;#MakeAmericaGreatAgain;"800827779474489348";https://twitter.com/robbyb68/status/800827779474489348
sherrit14;2016-11-21 17:25;1;4;"@PageSixEmily @nypost don't blame him one bit #MakeAmericaGreatAgain";;@PageSixEmily @nypost;#MakeAmericaGreatAgain;"800827439089852416";https://twitter.com/sherrit14/status/800827439089852416
tedvaland;2016-11-21 17:24;0;0;"Boy, those #MakeAmericaGreatAgain shirts & hats are getting EXPENSIVE https:// twitter.com/reesayspieces/ status/800823088405446656 …";;;#MakeAmericaGreatAgain;"800827233199800320";https://twitter.com/tedvaland/status/800827233199800320
jazkelred;2016-11-21 17:23;0;0;"Un letrero que diga #MakeAmericaGreatAgain https:// twitter.com/milenio/status /800826382716698625 …";León, Guanajuato;;#MakeAmericaGreatAgain;"800827079906324480";https://twitter.com/jazkelred/status/800827079906324480
allison_lynch4;2016-11-21 17:22;1;9;"#MakeAmericaGreatAgain pic.twitter.com/xc2XSut04s";Lewisville, NC;;#MakeAmericaGreatAgain;"800826733012271105";https://twitter.com/allison_lynch4/status/800826733012271105
DBlackondRight;2016-11-21 17:21;0;1;"#UVA #PoliceOfficer Forced to #Resign over Saying ‘ #MakeAmericaGreatAgain ’ http:// trib.al/VSzmVOl";;;#UVA #PoliceOfficer #Resign #MakeAmericaGreatAgain;"800826406645051392";https://twitter.com/DBlackondRight/status/800826406645051392
aaanmarkaz;2016-11-21 17:21;0;1;"This is the #PostRacialSociety to #MakeAmericaGreatAgain & #MakeAmericaWhiteAgain . @realDonaldTrump #TakeOnHate pic.twitter.com/fzBCXMMDvC";;@realDonaldTrump;#PostRacialSociety #MakeAmericaGreatAgain #MakeAmericaWhiteAgain #TakeOnHate;"800826404082302976";https://twitter.com/aaanmarkaz/status/800826404082302976
HorseShort;2016-11-21 17:20;1;1;"@pdachil thank you for the follow! Like minds can #MakeAmericaGreatAgain http:// youtu.be/leHbij2wucEu #DrainTheSwamp #WeWon";;@pdachil;#MakeAmericaGreatAgain #DrainTheSwamp #WeWon;"800826367143198720";https://twitter.com/HorseShort/status/800826367143198720
GinoRMartinez;2016-11-21 17:19;0;1;"@SpeakerRyan @realDonaldTrump and get the FDA AWAY from premium cigars please #MakeAmericaGreatAgain";;@SpeakerRyan @realDonaldTrump;#MakeAmericaGreatAgain;"800825898652106752";https://twitter.com/GinoRMartinez/status/800825898652106752
kwrcrow;2016-11-21 17:17;0;1;"Vicious Attackers Caught on Video Arrested http://www. crowsnestpolitics.com/2016/11/20/chi cago-thugs-arrested/ … #rednationrising #makeamericagreatagain #thugs #blackviolence #maga";;;#rednationrising #makeamericagreatagain #thugs #blackviolence #maga;"800825431955906560";https://twitter.com/kwrcrow/status/800825431955906560
drjimallen_;2016-11-21 17:15;5;5;"The Democratic Party owns Black leadership, including Black radio and television. Those are facts! So sad! #MakeAmericaGreatAgain";Chicago, IL;;#MakeAmericaGreatAgain;"800825035724242946";https://twitter.com/drjimallen_/status/800825035724242946
CrowellBrian;2016-11-21 17:15;0;1;"@SenSanders @realDonaldTrump @therealroseanne Trump should fund infrastructure with bonds that all Americans can buy #MakeAmericaGreatAgain";Emeryville, CA;@SenSanders @realDonaldTrump @therealroseanne;#MakeAmericaGreatAgain;"800824999825195008";https://twitter.com/CrowellBrian/status/800824999825195008
dnsmichi;2016-11-21 17:11;0;0;"Nice one @nbcsnl ... instant laugh https://www. facebook.com/snl/videos/101 54674585106303/ … #MakeAmericaGreatAgain";Nuremberg, Germany;@nbcsnl;#MakeAmericaGreatAgain;"800823963966468096";https://twitter.com/dnsmichi/status/800823963966468096
ilduce2016;2016-11-21 17:10;0;0;"“I am making superhuman efforts to educate the people.” – @realDonaldTrump #MakeAmericaGreatAgain";;@realDonaldTrump;#MakeAmericaGreatAgain;"800823745665384449";https://twitter.com/ilduce2016/status/800823745665384449
MrVonklopp;2016-11-21 17:10;0;0;"#MakeAmericaGreatAgain https:// twitter.com/mitchellvii/st atus/800822857169326080 …";;;#MakeAmericaGreatAgain;"800823645362933764";https://twitter.com/MrVonklopp/status/800823645362933764
hyunascult;2016-11-21 17:10;1;1;"***Part 5/5: Dinah Jane Hansen #MakeAmericaGreatAgain https:// twitter.com/laurinahftpizz a/status/800467368166076416 …";;;#MakeAmericaGreatAgain;"800823618431254529";https://twitter.com/hyunascult/status/800823618431254529
champsngloss;2016-11-21 17:09;0;0;"If u r offended by the American flag let me help u pack & go #disrespect #MakeAmericaGreatAgain #PresidentTrump #GOP #merica https:// twitter.com/Breaking911/st atus/800801922865397764 …";San Antonio, TX;;#disrespect #MakeAmericaGreatAgain #PresidentTrump #GOP #merica;"800823406597783552";https://twitter.com/champsngloss/status/800823406597783552
angelo1053;2016-11-21 17:07;2;2;"#USA #MAGA #ObamaGone #Melania #Trump #MakeAmericaGreatAgain #LiberalTears https:// twitter.com/drmartyfox/sta tus/800743040969297920 …";;;#USA #MAGA #ObamaGone #Melania #Trump #MakeAmericaGreatAgain #LiberalTears;"800822964627374080";https://twitter.com/angelo1053/status/800822964627374080
yourdailyconser;2016-11-21 17:06;0;1;"@realDonaldTrump Sore Losers Plan March On Washington! http://www. yourdailyconservative.com/2016/11/sore-l osers-plan-march-on-washington.html … #MakeAmericaGreatAgain";;@realDonaldTrump;#MakeAmericaGreatAgain;"800822814819438597";https://twitter.com/yourdailyconser/status/800822814819438597
